MARIO ANTIOCO,M
MARIA LEONARDA,F
BENEDETTO DOMENICO,M
INNOCENZO FRANCESCO,M
ANOTNIO,M
ARCANGELO GABRIELE,M
NATHALIE ANTONIETTA,F
SALVATORICA,F
MINUCIO,M
JEANNE FRANCINE,M
CLEMENTINO,M
PIETRO AUGUSTO,M
VITTORIO MICHELE,M
GIOVANNICO,M
GRAZIA MARIA LUCIA,F
SAVINA,F
MARCO IGNAZIO,M
AMEDEO GESUINO,M
GIOVANNA MARIA VITT.,F
MARIO GIUSEPPE SALVA,M
GAVINO MARIANO,M
GIANMARIO GIACOMO,M
MARGHERITA MANUELA,F
GIAN BACHISIO,M
BASTIANA,F
ANTONIO GAVINO,M
GAVINA,F
GIOMARIA,M
MARIO ANGELO,M
LUIGI (NOTO GIGI),M
EMILIO PAOLO,M
PINA MARIA,F
ANGELIN0,M
FRANCESCA AGNESE,F
MATTIA PETRONILLA,F
FRANCO IGNAZIO,M
GIUSEPPA ANGELA,F
IGNAZIO LEONARDO,M
PIER SALVATORE,M
GIUSEPPINA SABINA,F
RITA GAVINA,F
MARIA GAVINA,F
GIAN FILIPPO,M
PIER GAETANO,M
GAVINO LUCIANO,M
IVAN GIOVANNI,M
VINCENZO VALDIMIRO,M
ARGENTINO ANTONIO,M
MARIANO GIOVANNI,M
GIANNETTO SERAFINO,M
GIOVANNA ANTONIA,F
LUSSORIO,M
GIOVANNA ANGELA,F
GIOVANNA BARTOLOMEA,F
MARTINA MADDALENA,F
GIOVANNI MARIA,F
SERGIO GAVINO,M
ANTONIO GIOVAN BATTI,M
SANDRO LUCIANO,M
ANTONIO GIUSEPPE MAR,M
ANTONIO GREGORIO,M
SALVATORE ANTONIO MA,M
MARCO ANTONIO FELICE,M
CECILIA RAIMONDA,F
MIGHELE ARCANGELO,M
PAOLO PIERO,M
GIOVANNI BATTISTA,F
FRANCESCA RAIMONDA,F
MARIA ROSALIA,F
ANGELO AGOSTINO,M
GAVINO LUIGI,M
GIAN LUIGI MARIO,M
GIGLIOLA,M
ANTONIO BACHISIO,M
PIERSALVATORE,M
JOLANDA,F
DORIANO ANTONIO,M
MARIA GABRIELA,F
AGOSTINO MARIO,M
GAVINUCCIA,F
GAVINO GIOV.ANDREA,M
GIOVANI MARIA,M
CARMELA MARIA ANTONI,F
ANTIOCO LEONARDO,M
GIORGINO,M
QUIRICO,M
VILDERIO,M
PIETRO CAARLO,M
IDALDA,F
LEIOPOLDO,M
ALFREDINO,M
GIANATONIO,M
BRUNA,M
GIO BATTA,M
VIRGILIO FILIPPO,M
PIETRO GIACOMO,M
OSCAR MARIO,M
ALTIERI,M
PROSPERINA,F
MANUELE,F
GIANCAARLO,M
FIORINO DETTO RINO,M
SERGIO SECONDO,M
ANDREA STEFANO,M
GIUSEPPE ENRICO,M
GIORGIO ERNESTO,M
GIUSEPPE MIRCO,M
LUIGI LUCIANO,M
ENRICO TOMASO,M
MARIA ROSA,M
GIOANNI,M
RENATO LUIGI,M
EDDA,F
CESIO,M
MARIA GINA,F
AVIO DARIO,M
VALTERO,M
IVANO LUIGI,M
MICHELE GUIDO,M
SANDRO LIVIO,M
MIRCKO,M
MARIO PIERO,M
PIERUGO,M
MARIARINA,F
MAARINA,F
FRANCESCA BRUNA,F
IDALGO,M
NASSIMILIANO,M
ANGELOANTONIO,M
LEONARDO PAOLO,M
DUCCIO,M
ROBERTA NELLY,F
MARESA,F
LUCIA ROSA,F
CIRO GENNARO,M
MARETTA,F
ESILDE,F
SIMO,M
MARIO,F
MIVIANO,M
VIRNO,M
FERNANDO MORENO,M
ALMIRO,M
VITO CARLO,M
EMENUELE,M
MARILENO,M
LORI,F
PAMOLA,F
FAZIO,M
LUIGI GAETANO,M
VLADI,M
EMERENZIANA,F
NUCCIA,F
SALVATORE SEBASTIANO,M
NELLINO ANTONIO,M
CAMELIA,F
COLETTA,F
FILADELFO SILVIO,M
ARCANGELA,F
ELIVIO,M
EZECHIA PAOLO,M
GELSI,M
NAZZARO,M
ZINO,M
LUCA MICHEL,M
CHRISTIAN LINO,M
GRAZIANO,F
YURI ANGELO,M
GUGLIELMO FABIO,M
ALFIERI,M
VALERIJA,F
ENRICO ALFONSO,M
MARIADOLORES,F
ABBONDIO,M
ANGELO BATTISTA,M
NORA,F
LORENZA,M
FELICE GEREMIA,M
PRIMO GIOVANBATTISTA,M
GARIBALDI,M
STEFANO PAOLO,M
ATTILIO LIONELLO,M
DINO EZIO,M
CARLO EDOARDO,M
EDOARDO BENIAMINO,M
ALDO ERMINIO,M
ANNALISA MARIA,F
FRANCO MATTEO,M
CLOTILDO,M
CARLA ORSOLA,F
FRANCESCO,F
MAFALDA,F
GUIDO REMO,M
GILDO GIUSEPPE,M
CRISTINA ERMINIA,F
AMEDEO MAURIZIO,M
MANSUETA,F
ADELIO GIOVANNI,M
EUGENIO ENRICO,M
MARTINO LUCIANO,M
IVAN DIMITRI,M
MARIA GRECA MIRELLA,F
ROSANNA ERNESTA,F
FLUDIO,M
RINALDA,F
GIORGIO SILVIO,M
ERMANNO LUIGI,M
GIANMARTINO,M
SERGIO GIACOMO,M
BENEDETTO EMILIO,M
MARIANO GOTTARDO,M
CLAUDIO GOTTARDO,M
GELSOMINO ANTONIO,M
FERNANDO,F
IDILIA,F
SILVANO EVARISTO,M
LUCA FERDINANDO,M
DANTE GIACOMO,M
SELENE,F
MARIO LORENZO,M
GIACOMO REMIGIO,M
BRUNO AUGUSTO,M
VITO VINCENZO,M
MICHELE VITO,M
GIUSEPPE FIORE,M
LUIGI MARIANO,M
COSIMO MARIO,M
TOMMASO LEONARDO,M
GIANROSARIO,M
MARTA TERESITA,F
VIATANTONIO,M
CHIARAMARIA,F
MARIA PASQUA,F
ANANIA,M
GRAZIA MARISA,F
LUIGI ALFREDO,M
FERDINANDO LUIGI,M
ANTONIO DARIO,M
ANNA RITA IN SCOZIO,F
FRANCESCO ROSARIO,M
COSIMO EMILIANO,M
ANTONIO PAOLO,M
CATALDO ETTORE,M
ADEO GIUSEPPE,M
REVEL,M
LARA,M
LOSMINO,M
ANNA DOMENICA,F
AGREPPINO,M
MARIA LUANA,F
PLAUTINA,F
BRUNO VITTORIO,M
DOLFINO,M
ANICETO,M
CONCEZIO,M
FRANCASCO,M
GIOVITA,M
LEONDINA,F
ELODIA,F
TERIGIO,M
FLORIDEO,M
GIUSEPPE PEPPINO,M
CARMINE ALBERTO,M
GESIDIO,M
GRAZIELLA,M
CLAUDIAMARIA,F
DANTINO,M
LIVIO CLAUDIO,M
ANASTASIO,M
DIAMANTA,F
ANTONIO MEMMO,M
LUIGI VALERIO,M
FABIO PASQUALE,M
ORLANDINO,M
DOMENICO MARIA,M
MARIALISA,F
ITALIA,F
NATALIA MARIA,F
SIBILLA,F
NORBERTO,M
GELASIO,M
ZERBINO MICHELINO,M
VINCENT,M
ALTERA,F
ERNANO,M
ERICA SANDRA,F
VILIANO,M
SIRIANO,M
PIETRO MILTON,M
GIUSEPPE FAUSTO,M
EMIDIO EMILIO,M
GIANDOMENICO OSCAR,M
AVERARDO,M
DANIEL GEORGES L.N.,M
VOLTERO,M
NAZARIO SAURO,M
UMBRO,M
LEONARDO VINCENZO,M
EMENUELA,F
ISAURO,M
ALFREDO GIGLIO,M
VERIANO,M
ALESSANDRO PAOLO,M
ALVERO,M
PASCUCCIO,M
ANTERO,M
ALMO,M
LUCA NICOLA LUIGI,M
ESTER,M
ADIBERTO,M
FRANCO RAIMONDO,M
TERESA MANUELA,F
ELESSIO,M
ORTENZIO,M
IMERO,M
MARSILIA,F
MARIA ADELAIDE,F
ROSALBA MARIA,F
EULERO,M
TULLIA,F
JOSE MARIA,M
GRAZIANA,F
FRANCO ETTORE,M
ROBERTO MARIA,M
BRUNO LUIGI DOMENICO,M
RUGGERO NATALE PIERO,M
CLAUDIA ANNA,F
ROBERTA ANTONELLA,F
CARLO VITTORIO,M
PIETRO GRAZIANO,M
PIO GRAZIANO,M
EMANUELITA,F
SILVANA GIOVANNA,F
CARLO RICCARDO,M
TAZIANO,M
GIANNI ALBERTO,M
ROSANNA GIUSEPPINA,F
GIACOMO REMO,M
ALBANA,F
GIOVANNI BRUNO,M
ROBERTO SAVERIO,M
PIERO BRUNO,M
GIUSEPPINA ORSOLA,F
MARIA ELIDE,F
LORENZO MICHELE,M
EVANGELA DOMENICA,F
MARCO FERRUCCIO,M
SEBASTIANO GASPARE,M
MARIACARLA,F
APOLLONIA,F
GIACOMO ANSELMO,M
FABRIZIO BENIAMINO,M
DARIO PIERO,M
ELIO BAROLO,M
SERGIO GREGORIO,M
ROSALBINO,M
PAOLO FRANCO,M
ERIKA ELENA,F
FRANCO MAURO,M
FEDERICO VALERIO,M
MALVINA,F
PIER CLAUDIO,M
MODESTA,F
SAMIRA,F
MARINA VITTORIA,F
LAURA DELFINA,F
ILARIO PIERCARLO,M
FERRUCCIO GIUSEPPE,M
RENATO GIACOMO,M
GIANCARLO MARIA,M
MAURO MICHELE ALDO,M
MARIO GIORGIO,M
ANELLO,M
ENRICO ROMOLO,M
AMBRA MARIA,F
LAURO MARCELLINO,M
ANGELO VINCENZO,M
ORNELLA MARGHERITA,F
GIAMBATTISTINO,M
GLORIA MARIAEMMA,F
PIERMAURO,M
MARIA GIUSTINA,F
ALARICO,M
ANNELISA,F
ADELE ROSA,F
MARIO CARLO SECONDO,M
MARIOFRANCESCO,M
DOMENICO ELIA,M
WALTER OTTAVIO MARIO,M
CLARA ANGELA,F
VALENTINO LUCIANO,M
DENISIO SECONDINO,M
GIUSEPPE SILVANO,M
GIORGIO STEFANO,M
CARLO MEDARDO,M
PASQUALE MARIO,M
ALDA VITTORINA,F
MATTEO SERGIO,M
DANILO GIOVANNI,M
LORENZO AGOSTINO,M
MARINA ONORINA,F
ROSANNA ANDREINA,F
MARINELLA CLARA,F
GIUSEPPE MATTEO,M
GIOVANNI MATTEO,M
GASPARE VALTER,M
ROBERTA ANNA,F
ILARIA SARA,F
RENZO AUGUSTO,M
ANSELMO RAFFAELE,M
SYLVIE,F
VALERIE M. JEANNE,F
PIETRO P.,M
AGNESE BARBARA,F
ROSARIO FABIO,M
GERARDO ANDREA,M
ENRICA RITA,F
DARIO GIUSEPPE,M
CLEOFE SAVINA,F
PIERO ANDREA,M
CLEOFE,F
CATERINA GIUSEPPINA,F
GIOVANNI F.,M
STEFANO LORENZO,M
SABINA CLARA,F
SIRIA FRANCESCA,F
GIACOMO SERGIO,M
GIOVANNI GRAZIANO,M
WALTER FERDINANDO MA,M
ELISA,M
VILLER,M
GIAN PAOLO GIUSEPPE,M
MIRCO SILVIO,M
DELFINA,F
RICCI,M
BARTOLOMEO CARLO,M
ISIDORO DOMENICO,M
LAURENCE CATHERINE,F
NELLO PAOLO,M
CLAUDIO CARLO ANGELO,M
MAURO EUGENIO,M
LAURA MARIA VITTORIA,F
ODILIO GIOVAMBATTIST,M
PIERO ARDUINO,M
DANTE EMILIO,M
FEDELE LUIGI,M
ALBANO LUCIANO,M
RUGGERO MARIA,M
ROSELLA AUGUSTA,F
GIAMPIERO ANNIBALE,M
GIACOMO LUCIANO,M
MARGHERITA MARIA,F
PIER AULO DINO,M
PIER ANDREA,M
EZIO ERMES,M
ALDO ROSARIO,M
LUCA CIRO,M
UMBERTO ANTONIO,M
BRUNO ALESSIO,M
LUCA GREGORIO,M
ELDER,M
PIER ANGELA,F
MARCO ATTILIO,M
FABIO LUCIANO,M
EMILIA GIUSEPPINA,F
DIEGO MARIA,M
MILVO,M
VITTORIA MARIA,F
ALESSANDRA MARIA,F
SARA CATERINA,F
GIOVANNI EZIO,M
IVAN DOMENICO,M
MARTINO RENATO,M
ORNELLA REGINA,F
GIACOMO BATTISTA,M
LUISELLA CHIARA,F
ELIANO,M
LUIGINA MARIA,F
OTTAVINA,F
DANIELA LINDA,F
MARIA CONSOLATA,F
GUIDO SANTINO,M
ALBERTO MAURO,M
FULVIO ROBERTO,M
EZIO MICHELE,M
RINALDO GUIDO,M
ROBERTO EUGENIO,M
MARCO DOMENICO,M
EFREM,M
GIANMARIO DOMENICO,M
SALVATORE ROBERTO,M
GIUSEPPE GIAN MARIO,M
MARIO MODESTO,M
MARIO VIRGINIO,M
CONCETTINA MARIA,F
LUCIANO GIACOMO,M
FERRUCCIO S.G.,M
IGNAZIO MARTINO,M
LIVIO IGNAZIO,M
ANGELA ANTONIETTA,F
GIANMEDARDO,M
SANTA LORIANA,F
ENZO REMO,M
UGOLINO,M
ANTONELLA,M
GIAMPASQUALE,M
ENNIO ANTONINO,M
VALERIO CAMILLO,M
WALTER ROMANO,M
EGIDIO MAURIZIO,M
RUGGERO SECONDO,M
ANGELO MASSIMO,M
GAETANO MAURIZIO,M
SILVIA MARIA,F
ETTORINA,F
FABIO ALESSANDRO,M
PIERO SERGIO,M
RENATO WALTER,M
ELLADE GIACINTA,F
GALLIANO EGIDIO,M
EZIO CESARE,M
ONORINO NARDINO,M
CLAUDIO BERNARDO,M
SINGH,M
DESIRE',F
PATRIZIA ANTONELLA,F
PAOLA ANNA,F
AMANDA,F
PIER SAVINO,M
GIUSEPPE RENZO,M
IRENE ORSOLA,F
EMANUELA TERESA,F
PIER GIOVANNI,M
MARIA ROSA CARMEN,F
AGOSTINO GIUSEPPE,M
GIUSEPPE MARCO,M
ALMA MARGHERITA,F
LAMJ,M
FRANCO PASQUALINO,M
QUERINO GILBERTO,M
ARMANDO DOMENICO,M
SILVANO MATTEO,M
VIRGILIO GIOVANNI,M
PIERPAOLA,F
RICCARDO AGOSTINO,M
IGOR ALESSANDRO,M
MAURO SILVIO,M
FRANCO MICHELE,M
MAGDA ANGELA,F
COMINCIO,M
MARCO AMBROGIO,M
MARIE JOSEPHE,F
EUSEBIO TERESIO,M
MARIAPAOLA,F
ARMANDO,F
ELIO GIUSEPPE,M
GIORGIO GIUSEPPE,M
DANILO STEFANO,M
RENZO ALBERTO,M
DARIA SILVANA,F
SILVANA DOMENICA,F
DANTE MARCO,M
CONSUELO,M
SANDRA LOREDANA,F
ANTONIO TERESIO,M
EDDO,M
SIMONETTA M. ANGELA,F
ROMALDO,M
MANILA CATERINA,F
GIOVANNA BARBARA,F
SILVIO CARLO,M
FEDERICO GIOVANNI,M
BRUNO BONIFACIO,M
ELENA IRMA,F
VILMO DINO,M
LUCA OLINTO GIOVANNI,M
FABRIZIO IVANO,M
PAOLO LEONARDO,M
GIOVANNI RODOLFO,M
ENRICO DOMENICO,M
CALESTINO,M
ALIDE,F
MARIA VIRNA,F
CONSTANTIN,M
MARIA BEATRICE,F
ANTIGONI,F
MURIEL,F
AVERNINO,M
ALDO VITTORIO,M
IOANNIS,M
ANTONIO FRANCESCO M,M
DANIELE SILVIO,M
ADOLFO BARTOLOMEO,M
GIULIANO VITTORIO,M
FERRUCCIO CESARE,M
MORENO CELESTINO,M
EDOARDO GIORGIO,M
DIEGO PIERFEDERICO,M
NELLI MARIA,F
PIERO FERRUCCIO,M
ENRICO CESARE,M
GIUSEPPE JARNO,M
VERA MARIA,F
CINZIA NICOLETTA,F
RITA MADDALENA,F
PAOLO ANDREA EMILIO,M
LORENZA ISABELLA,F
GRAZIELLA SILVIANA,F
MARIA COSTANTINA,F
MARIANEVE,F
FRANCO GIACOMO,M
DENI' FRANCESCO,M
GUIDO MASSIMO,M
DOLORIS MARIA,F
SERGIO CESARE,M
DOMENICO GUGLIELMO,M
FIORENZO MARTINO,M
ANDREA FRANCESCO,M
MONICA MARIA,F
GIANCARLO VINCENZO,M
LAUREATTA,F
LAURA LUIGINA,F
GIOVANNI LAZZARO,M
GUIODO,M
VINCENT JOHN,M
MODESTO ENRICO,M
DANILO PASQUALE,M
LINA NATALINA,F
ERALDA,F
BARBARA GIOVANNA,F
LUCA SAUL MATTEO,M
STELVIO,M
SAVINO MODESTO,M
ERVANA,F
MARIA BIAGIA,F
SIRIO ROBERTO,M
ILDA,F
CATHIA,F
PIERVALDO,M
LAURA LUISA,F
ALESSIO LUCA,M
RUBINA,F
SARKA,F
RENALDO,M
RONELLO,M
ZACCARIA GIORGIO,M
PAOLO GUSTAVO,M
AUSILIO,M
GIOACHINO CARLO,M
ACHILLE ANDREA,M
ENZO SECONDO,M
ROBERTO PIER SANDRO,M
SILVANO EDOARDO,M
VILMA ROSA,F
ROSELLA MARIA,F
DIEGO LORENZO,M
ROBERTO BRUNO,M
NADIA GIANPIERA,F
PIERMICHELE,M
FRANCESCO DARIO,M
MARCELA FERNANDA,F
ANGLESIO ANTONIO,M
ROSA LIDIA,F
MARIA GIOVANNA V.,F
MAURA MARIA,F
ELDIO,M
CLAUDIO COSIMO,M
SANTO PAOLO,M
ARNALDO GIUSEPPE,M
RENZO PAOLO,M
GIOVANNI BENEDETTO,M
ANTONIO ALBERTO,M
GIACINTO PAOLO,M
ALESSANDRO ALBERTO,M
GRAZIELLA EVANGELINA,F
DOVILIA,F
AMBROGIO CLAUDIO,M
PAOLO ALESSIO,M
ADRIANO GIOVANNI,M
DOMENICO BARTOLOMEO,M
BARTOLOMEO MICHELE,M
EDMONDO GIUSEPPE,M
ORNELLA RINA,F
VANDA MARIA,F
GUIDO CLAUDIO,M
ELISIO,M
SARA LUCIA,F
EMILIO STEFANO,M
EZIO MARCO,M
FIORE ALBERTO,M
DESI,F
JEAN PIERRE,M
DOMENICO AURELIO,M
DIEGO STEFANO,M
CELESTINA ERNESTA,F
ELISABETTA ANNA,F
SANDRO FELICE GIULIO,M
PAOLA LUIGIA,F
ATTILIO VITTORIO,M
CLEMENTE ANDREA,M
VITO SAVIO,M
SANTA LINA,F
GABRIELLA MARIA PIA,F
LUIGI AUGUSTO,M
SALVATORE GINO,M
FABRIZIO WALTER,M
PINO CARMELO,M
DAVIDE ANGELO,M
LEONARDO DANIELE,M
SANDRO SANTO,M
ROSARIO AGOSTINO,M
FELICE CLAUDIO,M
ADELINA FRANCESCA,F
BENEDETTO ITALO G.,M
FILIPPO MASSIMILIANO,M
ANGELO G.,M
ANGELITA,M
VITO ROBERTO,M
VALERIA ELENA,F
BRIGIDA,F
EMILY,F
BICE,F
CORALBA,F
CRISPINO,M
HERMAN,M
NILLA,F
RICKI,M
LINO BRUNO,M
ALBINO MAYOM,M
LINA MARIA,F
GIANINO,M
LENER,M
LAURA VALENTINA,F
FILIPPO LUCA,M
ALESSANDRA FORTUNATA,F
SILVIA ADA,F
GIAN CLAUDIO,M
MARIA EMMA,F
IVAN NATALE,M
ANTONELLO MARIO,M
SIGFRIDO,M
GIULIO GIOVANNI,M
MARIANNA CIRETTA,F
GIORGIANA,F
GIOVANNI CARLET,M
GIANNI PIAZZI,M
LAMBERT,M
KATYA,F
MARIA HELENA,F
ANTONIO CARLO,M
STEFFANO,M
LIVIO FABIO,M
RINO BENVENUTO,M
LIONELLA,F
LORENZO MARCO,M
ARTURO GIUSEPPE,M
PIO ALBINO,M
PAOLO RONNIE,M
MARIO BENIAMINO,M
CLETO,M
INAKI,M
KAY,F
GIANTOMASO,M
UDALRICO,M
ROMEDIO,M
LUCIANA,M
CHRISTIAN ELMAR,M
GIAN SANTO,M
OTTONE,M
WILLIAM MARIA,M
PIO DECIMO,M
MARIO CELESTINO,M
MARIABRUNA,F
DERIO,M
ANNA LINDA,F
WENER,M
MARIA ROSITA,F
SILAVNO,M
REMO FRANCESCO,M
FLORIANA,M
BEPPINO GIORGIO,M
PALMO,M
MIRCO CRISTIAN,M
FEDERICO LUIGI,M
ADREA,M
HERWIN,M
LUCIAN,M
SANDRA CLEMENTINA,F
STEFANO PIETRO,M
ALBA MARIA,F
ERMINIO ENZO,M
VALTERIO,M
MARIA EMANUELA,F
VINCENZO NARIA,M
CATIA MARIA,F
MARIA LIDIA,F
IVO ANTONIO,M
DEVI,M
SABA,F
ERMANNA,F
GILBERTO MARIA,M
FRANCOISE,F
CARLO MICHELE,M
ERINO,M
ANDREANA,F
ARDELIO,M
ELVIA,F
SILVINO,M
GIOVANNI (MOSCA),M
MARIO (PIAZOL),M
MARIACHIARA,F
DANIELE MAURIZIO,M
FLAVIO MARIA,M
MAMADOU,M
SERGIO AURELIO,M
ERMANNO,F
LORENZI,M
GLORIA ELISA,F
KETTI,F
STEFAANO,M
ENRICO GAETANO,M
JAMILA,F
MARIAGABRIELLA,F
SIDONIO,M
ZARIO,M
ZILIO,M
FLORES,M
IRENE,M
OSCAR DAVID,M
ERIS,M
GIUSEPPE LEO,M
LEOPOLDINO,M
ARIANA,F
NATALE ANGELO,M
MARIANELLA,F
DONATANTONIO,M
VETTORE,M
GIANMATTEO,M
ASHRAF,M
PIER MARIA,F
SUSANNA ANTONIA,F
ALESSANDRO ANTONIO,M
ALVARO DOMENICO,M
ROCCO ANDREA,M
BRUNO ANGELO,M
BREDA,M
STENIO,M
JOHN,M
ROSALISA,F
GIAMPRIMO,M
VALDINO,M
ANTONIO SILVIO,M
ROBERTO WAIMER,M
MARIA DOLOS,F
ROSA TERESA,F
LEVIS,M
ROSA MARI',F
ROBERTA SONIA,F
ANNIO,M
GUERRINI ANTONIO,M
FRANCIS,M
ARNALDO,F
FILIPPO NEREO,M
MARIAGIOVANNA,F
BRAMANTE,M
ELI,M
DELKI,M
INES MARIA ROBERTA,F
IOSE' GIOVAMBATTISTA,M
MARIA DORA,F
ALVIANO,M
DESIREE,F
REGINIO,M
AMBLEDO,M
ELVINA,F
ELLIS,M
RALFI,M
RENIS,M
ROLDANO,M
ROSJ,F
TERESA LOUISA,F
SANDRINE,F
DERIS,M
VANNES,M
SOFIA SUSANNA,F
EDIMIRO,M
IGOR LLOYD,M
GESSICA,F
DIANE,F
ROCCO SANTO,M
FRANISCO JAVIER,M
ARIEDO,M
LAO,M
OLIVIER,M
AMO,M
VALDI,M
EDI RINO,M
MICKAEL,M
MORENAO,M
MARIA ALBERTA,F
GUSEPPE,M
LAURO GIUSEPPE,M
DOMENICA,M
MAURO DANIELE,M
DIEGO EZIO,M
LUCIO PAOLO,M
KASCY,M
ELISAMARIA,F
LIVIANO,M
BARDO,M
LENA GIOVANNA,F
SYLVIANA,F
GIOVANNI ISIDORO,M
CORRADINO,M
AMORINO,M
DENISO,M
SAULE,M
KAREN,F
VANDER,M
NOEL,M
ADO ROBERTO,M
ENRICHETTO,M
LIETA,F
AULO,M
WALTER GIUSEPPE,M
DANIELLE,F
ANNINO,M
VIONCENZO,M
LENISA,F
GELTRUDE,F
SONJA MARIA,F
AMANZIO,M
ELDI,M
GIAN MARCO,M
EBE,F
ANGELA CARLA,F
CARMELO CARLO,M
IDALIO,M
GIORGIO FORTUNATO,M
ANGELICO,M
GINO MARCO,M
BRENILDE,F
GOBBO,M
ERMILIO,M
ROMERO,M
ZORRO,M
MARIA MICHAELA,F
ALFANO,M
NELLINA,F
CORIGLIO,M
OMAR FLOREANO,M
DRAGICA,F
FERDIANO,M
MARIOANTONIO,M
GIANALBERTO,M
ROSANO,M
MARENO,M
DECIO,M
HENRY,M
DASNIELE,M
VIVIANA,M
PASINI,M
GIANNI MARIO,M
GIORGIO PIETRO,M
ERMES PIETRO,M
KATALIN ENIKO,F
STELIO,M
DOADI,M
IVALDI,M
IURI,M
ADRIANO ANGELO,M
MIRKO VITTORIO,M
GIANCARLO PASQUALE,M
GIUSEPPE NATALE E,M
ERNESTO EMILIO,M
DANTE VITTORIO,M
LUCA FEDERICO,M
MASSIMO CARLO,M
LISETTA LUIGIA,F
DARIO MARIA,M
MONALDO,M
CARLO OLIVIERO,M
ANTONIO MISAELE,M
BENITO ARNALDO,M
MASSIMO GIOVANNI,M
ARDICIO,M
MARCELLO MARIO,M
PIER ELIA,M
LORENZA ELENA,F
FAUSTO EMILIO,M
AUGUSTO ALBINO,M
PAOLA CRISTINA,F
GIULIANA MIRELLA,F
PASQUALE BERNARDO,M
DARIO ENRICO,M
GRAZIELLA LUIGIA,F
ALBINO LEOPOLDO,M
GIORGIO BRUNO,M
CHIARA MARIA,F
MILO ANDREA TEOFILO,M
TULLIO GIACOMO,M
VINCENZO FRANCO,M
GIANNI PASQUALE C.,M
ROSSELLA AURORA,F
VITA ROSA,F
VALERIA GIUSEPPINA,F
SABRINA DANIELA,F
ILJIC,M
VILDA,F
ANGELO VITTORIO,M
ORLES,M
RANCESCO,M
DENISE IRENE,F
DIONISIA,F
AUDIO,M
VALERIO GIOVANNI,M
MARTA MARIA,F
MARIA ENRICA,F
FRANCO AMBROGIO,M
CORNELIO ANGELO,M
PIERO AUGUSTO,M
DANIELA CARLA,F
GAETANO OTTORINO,M
MAURO ITALO,M
ANNA ESPIRIDE,F
ANTONIO SANTE,M
MARIO ROSARIO ANDREA,M
MARIO ANASTASIO,M
CLAUDIO MARIA,M
AUGUSTA MARIA,F
ANDREA GIOACHINO,M
ALESSANDRO ULISSE,M
STEFANO CARLO MARIA,M
GIUSEPPE MAURILIO,M
LORENZO SILVIO,M
MAURIZIO VINCENZO,M
LILIANA IN MACCHI,F
LAURETTA PALMIRA,F
SILVANO MARIA,M
MICHELE CARLO,M
GIUSEPPINA PIERA,F
MARCO CELESTINO,M
FLAVIO ENRICO,M
OLIVIERO VICTOR,M
RENATO GIULIO,M
GUIDO MICHELE,M
MATTEO AMBROGIO,M
ITALO FABRIZIO,M
MICHELA MARJ,F
ISACCO,M
MARINA PAOLA,F
MARIA SOLE,F
WILMA RITA,F
AGNIESZKA BEATA,F
LORIS PATRIZIO,M
MARCO LUCA,M
PAOLO SANDRO,M
CORRADO NAZARIO,M
DIRCE,F
ELIO MARINO,M
FEDERICO MARIO GINO,M
MARIO UGO,M
EMIRO,M
MARCO EMMANUELE M.,M
ANTONIO REMY,M
FELICE PAOLO,M
DAVID AUGUSTO,M
EMILIO LUCIANO,M
GREGORIO DARIO,M
PIERANGELA GIUSEPPIN,F
FRANCO FELICE,M
EDI MARIA,F
FABRIZIO ROSANGELO,M
MARIA AMELIA,F
OMAR FRANCESCO,M
PAOLA CARMEN,F
FRANCESCO GIANNI,M
SANTINA TERESA,F
ELISEO ENRICO,M
DOMENICO ANDREA,M
ELIOS,M
GRAZIA DONATA,F
ERCOLE ALBERTO,M
ROSA ALICE,F
ITALO MARTINO,M
GIUSEPPE CLAUDIO,M
UMBERTO ENRICO,M
EMILIO ROBERTO,M
ANTONIO NATALE,M
FERVIDA ADRIANA,F
GIANERCOLE,M
PIERMARCELLO,M
ARIS,M
DARIA CATERINA,F
FULVIO MARIO CARLO,M
PIER UMBERTO,M
AGOSTINO ORLANDO,M
STEFANO ANGELO,M
ALBERTO ANGELO,M
GILLES,M
DAVIDE ANSELMO,M
SONIA ALESSANDRA,F
IDO,M
UBER,M
MATTEO LUIGI,M
VALTER MARIO,M
ALFONSO MASSIMO,M
GABRIELE MARIO,M
BETTINO,M
AMOS SILVIO,M
MARIO MAGGIORINO,M
PIERCORRADO,M
DESIREE',F
GIANPEPPINO,M
BRUNO VIRGILIO,M
GREGORIO ANGELO,M
MARIO GABRIELE,M
MARIA CORSIGNANA,F
PIERGIORGIO SAVERIO,M
AMABILE,F
LUIGI FRANCESCO,M
VITTORIO CARLO,M
CARLO SANTINO,M
LEONARDO STEFANO,M
LUCA WALTER,M
EROS ANGELO,M
FAUSTO ANTONIO,M
MICHELE FILIPPO,M
GIUSEPPE ETTORE,M
RUGGERO CIRO,M
GIUSEPPE AMBROGIO,M
PAOLO LUCA,M
PAOLA NEREIDE,F
FILIPPO TERESIO,M
GUIDO PIETRO,M
LUIGI ROMANO,M
MANUEL DOMINGO,M
PIERO CESARE,M
LUIGI CARLO MARIA,M
DANIELE MARCO,M
ALESSANDRO CELSO,M
ERICA TERESINA,F
GIUSEPPE FEDERICO,M
ANGELO CARLO,M
GIOVANNI ALESSANDRO,M
EMILIO CARLO,M
CESARE FRANCESCO,M
DONATO MASSIMO,M
CESARE AUGUSTO,M
